15_basemean 0
No Metadata 0
LSTM - Mean 
28.4 1.5
56.0 1.5
51.3 1.4
0.8 0.5
3.2 0.5
15.2 1.5
16.4 1.4
17.7 1.2
15.4 1.5
28.7 1.7
12.2 3.5
5.4 0.6
7.2 2.3
55.9 1.2
47.0 1.7
53.3 1.3
34.8 4.1
5.0 1.4
90.9 1.1
1.3 0.4
27.3 0.8
17.1 1.0
