Attention_leakyrelu_3_weak_10K_mem
RNN / Embed / Sent / Query / Hidden = <class 'keras.layers.recurrent.SimpleRNN'>, 128, 128, 128, 128
Weak Supervision 10K Memory
1.00000 
0.99600 
0.96900 
1.00000 
0.99600 
1.00000 
0.98700 
0.98500 
1.00000 
1.00000 
0.99700 
0.99900 
1.00000 
1.00000 
1.00000 
0.46500 
0.98800 
0.99500 
0.96300 
1.00000 
