Attention_leakyrelu_3_weak_10K_mem
RNN / Embed / Sent / Query / Hidden = <class 'keras.layers.recurrent.SimpleRNN'>, 128, 128, 128, 128
Weak Supervision 10K Memory
1.00000 
0.99900 
0.98100 
1.00000 
0.99700 
1.00000 
0.98800 
0.99800 
1.00000 
1.00000 
1.00000 
1.00000 
1.00000 
0.98500 
1.00000 
0.50200 
0.99800 
0.99000 
0.99800 
1.00000 
